"","cohort","mcohort","resp.var","cv.fold","family","var.type","sensitivity","specificity"
"320","ccAustria","ccAustria","group",3,"binomial","BGC",0.152173913043478,0.952380952380952
"321","ccAustria","ccAustria","group",3,"binomial","BGC",0.152173913043478,0.968253968253968
"322","ccAustria","ccAustria","group",3,"binomial","BGC",0.152173913043478,0.984126984126984
"323","ccAustria","ccAustria","group",3,"binomial","BGC",0.130434782608696,0.984126984126984
"324","ccAustria","ccAustria","group",3,"binomial","BGC",0.108695652173913,0.984126984126984
"325","ccAustria","ccAustria","group",3,"binomial","BGC",0.0869565217391304,0.984126984126984
"326","ccAustria","ccAustria","group",3,"binomial","BGC",0.0652173913043478,0.984126984126984
"327","ccAustria","ccAustria","group",3,"binomial","BGC",0.0434782608695652,0.984126984126984
"328","ccAustria","ccAustria","group",3,"binomial","BGC",0.0217391304347826,0.984126984126984
"329","ccAustria","ccAustria","group",3,"binomial","BGC",0,0.984126984126984
"330","ccAustria","ccAustria","group",3,"binomial","BGC",0,1
"331","ccAustria","ccAustria","group",4,"binomial","BGC",1,0
"332","ccAustria","ccAustria","group",4,"binomial","BGC",0.978260869565217,0
"333","ccAustria","ccAustria","group",4,"binomial","BGC",0.978260869565217,0.0158730158730159
"334","ccAustria","ccAustria","group",4,"binomial","BGC",0.956521739130435,0.0158730158730159
"335","ccAustria","ccAustria","group",4,"binomial","BGC",0.956521739130435,0.0317460317460317
"336","ccAustria","ccAustria","group",4,"binomial","BGC",0.956521739130435,0.0476190476190476
"337","ccAustria","ccAustria","group",4,"binomial","BGC",0.956521739130435,0.0634920634920635
"338","ccAustria","ccAustria","group",4,"binomial","BGC",0.934782608695652,0.0634920634920635
"339","ccAustria","ccAustria","group",4,"binomial","BGC",0.934782608695652,0.0793650793650794
"340","ccAustria","ccAustria","group",4,"binomial","BGC",0.934782608695652,0.0952380952380952
"341","ccAustria","ccAustria","group",4,"binomial","BGC",0.934782608695652,0.111111111111111
"342","ccAustria","ccAustria","group",4,"binomial","BGC",0.934782608695652,0.126984126984127
"343","ccAustria","ccAustria","group",4,"binomial","BGC",0.934782608695652,0.142857142857143
"344","ccAustria","ccAustria","group",4,"binomial","BGC",0.934782608695652,0.158730158730159
"345","ccAustria","ccAustria","group",4,"binomial","BGC",0.91304347826087,0.158730158730159
"346","ccAustria","ccAustria","group",4,"binomial","BGC",0.91304347826087,0.174603174603175
"347","ccAustria","ccAustria","group",4,"binomial","BGC",0.91304347826087,0.19047619047619
"348","ccAustria","ccAustria","group",4,"binomial","BGC",0.91304347826087,0.206349206349206
"349","ccAustria","ccAustria","group",4,"binomial","BGC",0.91304347826087,0.222222222222222
"350","ccAustria","ccAustria","group",4,"binomial","BGC",0.891304347826087,0.222222222222222
"351","ccAustria","ccAustria","group",4,"binomial","BGC",0.891304347826087,0.238095238095238
"352","ccAustria","ccAustria","group",4,"binomial","BGC",0.891304347826087,0.253968253968254
"353","ccAustria","ccAustria","group",4,"binomial","BGC",0.891304347826087,0.26984126984127
"354","ccAustria","ccAustria","group",4,"binomial","BGC",0.891304347826087,0.285714285714286
"355","ccAustria","ccAustria","group",4,"binomial","BGC",0.869565217391304,0.285714285714286
"356","ccAustria","ccAustria","group",4,"binomial","BGC",0.869565217391304,0.301587301587302
"357","ccAustria","ccAustria","group",4,"binomial","BGC",0.869565217391304,0.317460317460317
"358","ccAustria","ccAustria","group",4,"binomial","BGC",0.847826086956522,0.317460317460317
"359","ccAustria","ccAustria","group",4,"binomial","BGC",0.847826086956522,0.333333333333333
"360","ccAustria","ccAustria","group",4,"binomial","BGC",0.847826086956522,0.349206349206349
"361","ccAustria","ccAustria","group",4,"binomial","BGC",0.826086956521739,0.349206349206349
"362","ccAustria","ccAustria","group",4,"binomial","BGC",0.826086956521739,0.365079365079365
"363","ccAustria","ccAustria","group",4,"binomial","BGC",0.826086956521739,0.380952380952381
"364","ccAustria","ccAustria","group",4,"binomial","BGC",0.826086956521739,0.396825396825397
"365","ccAustria","ccAustria","group",4,"binomial","BGC",0.804347826086957,0.396825396825397
"366","ccAustria","ccAustria","group",4,"binomial","BGC",0.782608695652174,0.396825396825397
"367","ccAustria","ccAustria","group",4,"binomial","BGC",0.782608695652174,0.412698412698413
"368","ccAustria","ccAustria","group",4,"binomial","BGC",0.782608695652174,0.428571428571429
"369","ccAustria","ccAustria","group",4,"binomial","BGC",0.782608695652174,0.444444444444444
"370","ccAustria","ccAustria","group",4,"binomial","BGC",0.760869565217391,0.444444444444444
"371","ccAustria","ccAustria","group",4,"binomial","BGC",0.760869565217391,0.46031746031746
"372","ccAustria","ccAustria","group",4,"binomial","BGC",0.760869565217391,0.476190476190476
"373","ccAustria","ccAustria","group",4,"binomial","BGC",0.760869565217391,0.492063492063492
"374","ccAustria","ccAustria","group",4,"binomial","BGC",0.760869565217391,0.507936507936508
"375","ccAustria","ccAustria","group",4,"binomial","BGC",0.739130434782609,0.507936507936508
"376","ccAustria","ccAustria","group",4,"binomial","BGC",0.739130434782609,0.523809523809524
"377","ccAustria","ccAustria","group",4,"binomial","BGC",0.717391304347826,0.523809523809524
"378","ccAustria","ccAustria","group",4,"binomial","BGC",0.717391304347826,0.53968253968254
"379","ccAustria","ccAustria","group",4,"binomial","BGC",0.695652173913043,0.53968253968254
"380","ccAustria","ccAustria","group",4,"binomial","BGC",0.695652173913043,0.555555555555556
"381","ccAustria","ccAustria","group",4,"binomial","BGC",0.695652173913043,0.571428571428571
"382","ccAustria","ccAustria","group",4,"binomial","BGC",0.673913043478261,0.571428571428571
"383","ccAustria","ccAustria","group",4,"binomial","BGC",0.673913043478261,0.587301587301587
"384","ccAustria","ccAustria","group",4,"binomial","BGC",0.673913043478261,0.603174603174603
"385","ccAustria","ccAustria","group",4,"binomial","BGC",0.673913043478261,0.619047619047619
"386","ccAustria","ccAustria","group",4,"binomial","BGC",0.673913043478261,0.634920634920635
"387","ccAustria","ccAustria","group",4,"binomial","BGC",0.652173913043478,0.634920634920635
"388","ccAustria","ccAustria","group",4,"binomial","BGC",0.630434782608696,0.634920634920635
"389","ccAustria","ccAustria","group",4,"binomial","BGC",0.630434782608696,0.650793650793651
"390","ccAustria","ccAustria","group",4,"binomial","BGC",0.630434782608696,0.666666666666667
"391","ccAustria","ccAustria","group",4,"binomial","BGC",0.608695652173913,0.666666666666667
"392","ccAustria","ccAustria","group",4,"binomial","BGC",0.608695652173913,0.682539682539683
"393","ccAustria","ccAustria","group",4,"binomial","BGC",0.58695652173913,0.682539682539683
"394","ccAustria","ccAustria","group",4,"binomial","BGC",0.58695652173913,0.698412698412698
"395","ccAustria","ccAustria","group",4,"binomial","BGC",0.565217391304348,0.698412698412698
"396","ccAustria","ccAustria","group",4,"binomial","BGC",0.543478260869565,0.698412698412698
"397","ccAustria","ccAustria","group",4,"binomial","BGC",0.521739130434783,0.698412698412698
"398","ccAustria","ccAustria","group",4,"binomial","BGC",0.521739130434783,0.714285714285714
"399","ccAustria","ccAustria","group",4,"binomial","BGC",0.521739130434783,0.73015873015873
"400","ccAustria","ccAustria","group",4,"binomial","BGC",0.521739130434783,0.746031746031746
"401","ccAustria","ccAustria","group",4,"binomial","BGC",0.521739130434783,0.761904761904762
"402","ccAustria","ccAustria","group",4,"binomial","BGC",0.521739130434783,0.777777777777778
"403","ccAustria","ccAustria","group",4,"binomial","BGC",0.5,0.777777777777778
"404","ccAustria","ccAustria","group",4,"binomial","BGC",0.5,0.793650793650794
"405","ccAustria","ccAustria","group",4,"binomial","BGC",0.478260869565217,0.793650793650794
"406","ccAustria","ccAustria","group",4,"binomial","BGC",0.478260869565217,0.80952380952381
"407","ccAustria","ccAustria","group",4,"binomial","BGC",0.456521739130435,0.80952380952381
"408","ccAustria","ccAustria","group",4,"binomial","BGC",0.456521739130435,0.825396825396825
"409","ccAustria","ccAustria","group",4,"binomial","BGC",0.434782608695652,0.825396825396825
"410","ccAustria","ccAustria","group",4,"binomial","BGC",0.41304347826087,0.825396825396825
"411","ccAustria","ccAustria","group",4,"binomial","BGC",0.391304347826087,0.825396825396825
"412","ccAustria","ccAustria","group",4,"binomial","BGC",0.369565217391304,0.825396825396825
"413","ccAustria","ccAustria","group",4,"binomial","BGC",0.347826086956522,0.825396825396825
"414","ccAustria","ccAustria","group",4,"binomial","BGC",0.347826086956522,0.841269841269841
"415","ccAustria","ccAustria","group",4,"binomial","BGC",0.326086956521739,0.841269841269841
"416","ccAustria","ccAustria","group",4,"binomial","BGC",0.304347826086957,0.841269841269841
"417","ccAustria","ccAustria","group",4,"binomial","BGC",0.282608695652174,0.841269841269841
"418","ccAustria","ccAustria","group",4,"binomial","BGC",0.260869565217391,0.841269841269841
"419","ccAustria","ccAustria","group",4,"binomial","BGC",0.239130434782609,0.841269841269841
"420","ccAustria","ccAustria","group",4,"binomial","BGC",0.217391304347826,0.841269841269841
"421","ccAustria","ccAustria","group",4,"binomial","BGC",0.195652173913043,0.841269841269841
"422","ccAustria","ccAustria","group",4,"binomial","BGC",0.173913043478261,0.841269841269841
"423","ccAustria","ccAustria","group",4,"binomial","BGC",0.173913043478261,0.857142857142857
"424","ccAustria","ccAustria","group",4,"binomial","BGC",0.173913043478261,0.873015873015873
"425","ccAustria","ccAustria","group",4,"binomial","BGC",0.173913043478261,0.888888888888889
"426","ccAustria","ccAustria","group",4,"binomial","BGC",0.152173913043478,0.888888888888889
"427","ccAustria","ccAustria","group",4,"binomial","BGC",0.130434782608696,0.888888888888889
"428","ccAustria","ccAustria","group",4,"binomial","BGC",0.130434782608696,0.904761904761905
"429","ccAustria","ccAustria","group",4,"binomial","BGC",0.108695652173913,0.904761904761905
"430","ccAustria","ccAustria","group",4,"binomial","BGC",0.108695652173913,0.920634920634921
"431","ccAustria","ccAustria","group",4,"binomial","BGC",0.0869565217391304,0.920634920634921
"432","ccAustria","ccAustria","group",4,"binomial","BGC",0.0652173913043478,0.920634920634921
"433","ccAustria","ccAustria","group",4,"binomial","BGC",0.0652173913043478,0.936507936507937
"434","ccAustria","ccAustria","group",4,"binomial","BGC",0.0652173913043478,0.952380952380952
"435","ccAustria","ccAustria","group",4,"binomial","BGC",0.0434782608695652,0.952380952380952
"436","ccAustria","ccAustria","group",4,"binomial","BGC",0.0434782608695652,0.968253968253968
"437","ccAustria","ccAustria","group",4,"binomial","BGC",0.0217391304347826,0.968253968253968
"438","ccAustria","ccAustria","group",4,"binomial","BGC",0,0.968253968253968
"439","ccAustria","ccAustria","group",4,"binomial","BGC",0,0.984126984126984
"440","ccAustria","ccAustria","group",4,"binomial","BGC",0,1
"441","ccAustria","ccAustria","group",5,"binomial","BGC",1,0
"442","ccAustria","ccAustria","group",5,"binomial","BGC",0.978260869565217,0
"443","ccAustria","ccAustria","group",5,"binomial","BGC",0.978260869565217,0.0158730158730159
"444","ccAustria","ccAustria","group",5,"binomial","BGC",0.978260869565217,0.0317460317460317
"445","ccAustria","ccAustria","group",5,"binomial","BGC",0.956521739130435,0.0317460317460317
"446","ccAustria","ccAustria","group",5,"binomial","BGC",0.956521739130435,0.0476190476190476
"447","ccAustria","ccAustria","group",5,"binomial","BGC",0.956521739130435,0.0634920634920635
"448","ccAustria","ccAustria","group",5,"binomial","BGC",0.956521739130435,0.0793650793650794
"449","ccAustria","ccAustria","group",5,"binomial","BGC",0.934782608695652,0.0793650793650794
"450","ccAustria","ccAustria","group",5,"binomial","BGC",0.91304347826087,0.0793650793650794
"451","ccAustria","ccAustria","group",5,"binomial","BGC",0.891304347826087,0.0793650793650794
"452","ccAustria","ccAustria","group",5,"binomial","BGC",0.891304347826087,0.0952380952380952
"453","ccAustria","ccAustria","group",5,"binomial","BGC",0.891304347826087,0.111111111111111
"454","ccAustria","ccAustria","group",5,"binomial","BGC",0.891304347826087,0.126984126984127
"455","ccAustria","ccAustria","group",5,"binomial","BGC",0.891304347826087,0.142857142857143
"456","ccAustria","ccAustria","group",5,"binomial","BGC",0.891304347826087,0.158730158730159
"457","ccAustria","ccAustria","group",5,"binomial","BGC",0.891304347826087,0.174603174603175
"458","ccAustria","ccAustria","group",5,"binomial","BGC",0.891304347826087,0.19047619047619
"459","ccAustria","ccAustria","group",5,"binomial","BGC",0.891304347826087,0.206349206349206
"460","ccAustria","ccAustria","group",5,"binomial","BGC",0.869565217391304,0.206349206349206
"461","ccAustria","ccAustria","group",5,"binomial","BGC",0.847826086956522,0.206349206349206
"462","ccAustria","ccAustria","group",5,"binomial","BGC",0.847826086956522,0.222222222222222
"463","ccAustria","ccAustria","group",5,"binomial","BGC",0.847826086956522,0.238095238095238
"464","ccAustria","ccAustria","group",5,"binomial","BGC",0.847826086956522,0.253968253968254
"465","ccAustria","ccAustria","group",5,"binomial","BGC",0.826086956521739,0.253968253968254
"466","ccAustria","ccAustria","group",5,"binomial","BGC",0.826086956521739,0.26984126984127
"467","ccAustria","ccAustria","group",5,"binomial","BGC",0.826086956521739,0.285714285714286
"468","ccAustria","ccAustria","group",5,"binomial","BGC",0.826086956521739,0.301587301587302
"469","ccAustria","ccAustria","group",5,"binomial","BGC",0.826086956521739,0.317460317460317
"470","ccAustria","ccAustria","group",5,"binomial","BGC",0.804347826086957,0.317460317460317
"471","ccAustria","ccAustria","group",5,"binomial","BGC",0.804347826086957,0.333333333333333
"472","ccAustria","ccAustria","group",5,"binomial","BGC",0.804347826086957,0.349206349206349
"473","ccAustria","ccAustria","group",5,"binomial","BGC",0.804347826086957,0.365079365079365
"474","ccAustria","ccAustria","group",5,"binomial","BGC",0.782608695652174,0.365079365079365
"475","ccAustria","ccAustria","group",5,"binomial","BGC",0.782608695652174,0.380952380952381
"476","ccAustria","ccAustria","group",5,"binomial","BGC",0.760869565217391,0.380952380952381
"477","ccAustria","ccAustria","group",5,"binomial","BGC",0.760869565217391,0.396825396825397
"478","ccAustria","ccAustria","group",5,"binomial","BGC",0.760869565217391,0.412698412698413
"479","ccAustria","ccAustria","group",5,"binomial","BGC",0.760869565217391,0.428571428571429
"480","ccAustria","ccAustria","group",5,"binomial","BGC",0.760869565217391,0.444444444444444
"481","ccAustria","ccAustria","group",5,"binomial","BGC",0.760869565217391,0.46031746031746
"482","ccAustria","ccAustria","group",5,"binomial","BGC",0.760869565217391,0.476190476190476
"483","ccAustria","ccAustria","group",5,"binomial","BGC",0.760869565217391,0.492063492063492
"484","ccAustria","ccAustria","group",5,"binomial","BGC",0.760869565217391,0.507936507936508
"485","ccAustria","ccAustria","group",5,"binomial","BGC",0.760869565217391,0.523809523809524
"486","ccAustria","ccAustria","group",5,"binomial","BGC",0.760869565217391,0.53968253968254
